Date,Store,Product,ExpectedSales,ExpectedLoss,ExpectedClosingStock
2026-05-30,Shop_B,パール,11,0,1
2026-05-31,Shop_B,パール,8,0,0
2026-06-01,Shop_B,パール,6,0,4
2026-06-02,Shop_B,パール,7,0,0
2026-06-03,Shop_B,パール,6,0,4
2026-06-04,Shop_B,パール,5,0,3
2026-06-05,Shop_B,パール,6,0,0
2026-06-06,Shop_B,パール,8,0,0
2026-06-07,Shop_B,パール,7,0,0
2026-06-08,Shop_B,パール,7,0,0
2026-06-09,Shop_B,パール,7,0,0
2026-06-10,Shop_B,パール,7,0,0
2026-06-11,Shop_B,パール,7,0,3
2026-06-12,Shop_B,パール,5,0,3
2026-06-13,Shop_B,パール,7,0,5
2026-06-14,Shop_B,パール,11,0,1
2026-06-15,Shop_B,パール,5,0,6
2026-06-16,Shop_B,パール,5,1,0
2026-06-17,Shop_B,パール,7,0,0
2026-06-18,Shop_B,パール,6,0,0
2026-06-19,Shop_B,パール,6,0,1
2026-06-20,Shop_B,パール,10,0,0
2026-06-21,Shop_B,パール,11,0,0
2026-06-22,Shop_B,パール,7,0,0
2026-06-23,Shop_B,パール,5,0,4
2026-06-24,Shop_B,パール,6,0,0
2026-06-25,Shop_B,パール,4,0,6
2026-06-26,Shop_B,パール,8,0,2
2026-06-27,Shop_B,パール,7,0,2
2026-06-28,Shop_B,パール,7,0,3
2026-06-29,Shop_B,パール,7,0,2
2026-06-30,Shop_B,パール,8,0,2
2026-07-01,Shop_B,パール,8,0,0
2026-07-02,Shop_B,パール,7,0,1
2026-07-03,Shop_B,パール,5,1,0
2026-07-04,Shop_B,パール,6,0,0
2026-07-05,Shop_B,パール,7,0,5
2026-07-06,Shop_B,パール,9,0,1
2026-07-07,Shop_B,パール,6,0,0
2026-07-08,Shop_B,パール,6,0,0
2026-07-09,Shop_B,パール,6,0,1
2026-07-10,Shop_B,パール,7,0,2
2026-07-11,Shop_B,パール,9,1,0
2026-07-12,Shop_B,パール,11,0,4
2026-07-13,Shop_B,パール,9,0,6
2026-07-14,Shop_B,パール,7,0,3
2026-07-15,Shop_B,パール,7,0,1
2026-07-16,Shop_B,パール,9,0,0
2026-07-17,Shop_B,パール,8,0,0
2026-07-18,Shop_B,パール,8,0,3
2026-07-19,Shop_B,パール,10,0,0
2026-07-20,Shop_B,パール,7,0,1
2026-07-21,Shop_B,パール,7,0,0
2026-07-22,Shop_B,パール,6,0,2
2026-07-23,Shop_B,パール,7,0,1
2026-07-24,Shop_B,パール,4,0,5
2026-07-25,Shop_B,パール,10,0,0
2026-07-26,Shop_B,パール,9,0,3
2026-07-27,Shop_B,パール,9,0,0
2026-07-28,Shop_B,パール,8,0,0
2026-07-29,Shop_B,パール,7,0,3
2026-07-30,Shop_B,パール,5,0,0
2026-07-31,Shop_B,パール,8,0,0
2026-05-01,Shop_B,プリン,6,0,0
2026-05-02,Shop_B,プリン,10,0,2
2026-05-03,Shop_B,プリン,11,0,0
2026-05-04,Shop_B,プリン,6,0,3
2026-05-05,Shop_B,プリン,8,1,0
2026-05-06,Shop_B,プリン,7,0,4
2026-05-07,Shop_B,プリン,8,1,0
2026-05-08,Shop_B,プリン,8,0,4
2026-05-09,Shop_B,プリン,8,0,3
2026-05-10,Shop_B,プリン,7,0,1
2026-05-11,Shop_B,プリン,5,0,1
2026-05-12,Shop_B,プリン,6,0,3
2026-05-13,Shop_B,プリン,7,0,1
2026-05-14,Shop_B,プリン,6,0,4
2026-05-15,Shop_B,プリン,6,0,5
2026-05-16,Shop_B,プリン,9,0,3
2026-05-17,Shop_B,プリン,10,0,5
2026-05-18,Shop_B,プリン,7,0,0
2026-05-19,Shop_B,プリン,9,0,0
2026-05-20,Shop_B,プリン,9,0,1
2026-05-21,Shop_B,プリン,8,1,2
2026-05-22,Shop_B,プリン,11,0,0
2026-05-23,Shop_B,プリン,11,0,0
2026-05-24,Shop_B,プリン,6,0,7
2026-05-25,Shop_B,プリン,8,0,3
2026-05-26,Shop_B,プリン,6,0,1
2026-05-27,Shop_B,プリン,9,0,0
2026-05-28,Shop_B,プリン,8,0,4
2026-05-29,Shop_B,プリン,8,0,1
2026-05-30,Shop_B,プリン,9,0,2
2026-05-31,Shop_B,プリン,11,0,0
2026-06-01,Shop_B,プリン,12,0,1
2026-06-02,Shop_B,プリン,7,0,2
2026-06-03,Shop_B,プリン,9,0,0
2026-06-04,Shop_B,プリン,6,0,1
2026-06-05,Shop_B,プリン,10,0,0
2026-06-06,Shop_B,プリン,8,0,0
2026-06-07,Shop_B,プリン,8,0,0
2026-06-08,Shop_B,プリン,9,0,0
2026-06-09,Shop_B,プリン,5,0,0
2026-06-10,Shop_B,プリン,9,0,0
2026-06-11,Shop_B,プリン,10,0,0
2026-06-12,Shop_B,プリン,9,0,2
2026-06-13,Shop_B,プリン,8,0,3
2026-06-14,Shop_B,プリン,10,0,0
2026-06-15,Shop_B,プリン,11,0,1
2026-06-16,Shop_B,プリン,10,0,1
2026-06-17,Shop_B,プリン,9,0,0
2026-06-18,Shop_B,プリン,8,0,0
2026-06-19,Shop_B,プリン,9,0,0
2026-06-20,Shop_B,プリン,7,0,2
2026-06-21,Shop_B,プリン,9,0,0
2026-06-22,Shop_B,プリン,7,0,1
2026-06-23,Shop_B,プリン,6,0,3
2026-06-24,Shop_B,プリン,5,0,4
2026-06-25,Shop_B,プリン,8,0,0
2026-06-26,Shop_B,プリン,7,0,0
2026-06-27,Shop_B,プリン,13,0,2
2026-06-28,Shop_B,プリン,8,0,4
2026-06-29,Shop_B,プリン,11,0,0
2026-06-30,Shop_B,プリン,9,0,0
2026-07-01,Shop_B,プリン,8,0,1
2026-07-02,Shop_B,プリン,9,0,0
2026-07-03,Shop_B,プリン,7,0,1
2026-07-04,Shop_B,プリン,6,0,3
2026-07-05,Shop_B,プリン,9,0,3
2026-07-06,Shop_B,プリン,6,0,3
2026-07-07,Shop_B,プリン,5,0,5
2026-07-08,Shop_B,プリン,8,0,0
2026-07-09,Shop_B,プリン,9,0,1
2026-07-10,Shop_B,プリン,10,0,0
2026-07-11,Shop_B,プリン,10,0,2
2026-07-12,Shop_B,プリン,11,0,0
2026-07-13,Shop_B,プリン,6,0,4
2026-07-14,Shop_B,プリン,9,0,2
2026-07-15,Shop_B,プリン,10,0,0
2026-07-16,Shop_B,プリン,7,0,1
2026-07-17,Shop_B,プリン,8,0,0
2026-07-18,Shop_B,プリン,9,0,4
2026-07-19,Shop_B,プリン,8,0,7
2026-07-20,Shop_B,プリン,7,0,0
2026-07-21,Shop_B,プリン,10,0,2
2026-07-22,Shop_B,プリン,4,1,4
2026-07-23,Shop_B,プリン,8,0,3
2026-07-24,Shop_B,プリン,7,0,3
2026-07-25,Shop_B,プリン,10,0,0
2026-07-26,Shop_B,プリン,9,0,0
2026-07-27,Shop_B,プリン,8,0,1
2026-07-28,Shop_B,プリン,7,0,3
2026-07-29,Shop_B,プリン,11,0,0
2026-07-30,Shop_B,プリン,10,0,0
2026-07-31,Shop_B,プリン,10,0,0
2026-05-01,Shop_B,アップルパイ,0,0,0
2026-05-02,Shop_B,アップルパイ,0,0,0
2026-05-03,Shop_B,アップルパイ,0,0,0
2026-05-04,Shop_B,アップルパイ,0,0,0
2026-05-05,Shop_B,アップルパイ,0,0,0
2026-05-06,Shop_B,アップルパイ,0,0,0
2026-05-07,Shop_B,アップルパイ,0,0,0
2026-05-08,Shop_B,アップルパイ,0,0,0
2026-05-09,Shop_B,アップルパイ,0,0,0
2026-05-10,Shop_B,アップルパイ,0,0,0
2026-05-11,Shop_B,アップルパイ,0,0,0
2026-05-12,Shop_B,アップルパイ,0,0,0
2026-05-13,Shop_B,アップルパイ,0,0,0
2026-05-14,Shop_B,アップルパイ,0,0,0
2026-05-15,Shop_B,アップルパイ,0,0,0
2026-05-16,Shop_B,アップルパイ,0,0,0
2026-05-17,Shop_B,アップルパイ,0,0,0
2026-05-18,Shop_B,アップルパイ,0,0,0
2026-05-19,Shop_B,アップルパイ,0,0,0
2026-05-20,Shop_B,アップルパイ,0,0,0
2026-05-21,Shop_B,アップルパイ,0,0,0
2026-05-22,Shop_B,アップルパイ,0,0,0
2026-05-23,Shop_B,アップルパイ,0,0,0
2026-05-24,Shop_B,アップルパイ,0,0,0
2026-05-25,Shop_B,アップルパイ,0,0,0
2026-05-26,Shop_B,アップルパイ,0,0,0
2026-05-27,Shop_B,アップルパイ,0,0,0
2026-05-28,Shop_B,アップルパイ,0,0,0
2026-05-29,Shop_B,アップルパイ,0,0,0
2026-05-30,Shop_B,アップルパイ,0,0,0
2026-05-31,Shop_B,アップルパイ,0,0,0
2026-06-01,Shop_B,アップルパイ,0,0,0
2026-06-02,Shop_B,アップルパイ,0,0,0
2026-06-03,Shop_B,アップルパイ,0,0,0
2026-06-04,Shop_B,アップルパイ,0,0,0
2026-06-05,Shop_B,アップルパイ,0,0,0
2026-06-06,Shop_B,アップルパイ,0,0,0
2026-06-07,Shop_B,アップルパイ,0,0,0
2026-06-08,Shop_B,アップルパイ,0,0,0
2026-06-09,Shop_B,アップルパイ,0,0,0
2026-06-10,Shop_B,アップルパイ,0,0,0
2026-06-11,Shop_B,アップルパイ,0,0,0
2026-06-12,Shop_B,アップルパイ,0,0,0
2026-06-13,Shop_B,アップルパイ,0,0,0
2026-06-14,Shop_B,アップルパイ,0,0,0
2026-06-15,Shop_B,アップルパイ,0,0,0
2026-06-16,Shop_B,アップルパイ,0,0,0
2026-06-17,Shop_B,アップルパイ,0,0,0
2026-06-18,Shop_B,アップルパイ,0,0,0
2026-06-19,Shop_B,アップルパイ,0,0,0
2026-06-20,Shop_B,アップルパイ,0,0,0
2026-06-21,Shop_B,アップルパイ,0,0,0
2026-06-22,Shop_B,アップルパイ,0,0,0
2026-06-23,Shop_B,アップルパイ,0,0,0
2026-06-24,Shop_B,アップルパイ,0,0,0
2026-06-25,Shop_B,アップルパイ,0,0,0
2026-06-26,Shop_B,アップルパイ,0,0,0
2026-06-27,Shop_B,アップルパイ,0,0,0
2026-06-28,Shop_B,アップルパイ,0,0,0
2026-06-29,Shop_B,アップルパイ,0,0,0
2026-06-30,Shop_B,アップルパイ,0,0,0
2026-07-01,Shop_B,アップルパイ,0,0,0
2026-07-02,Shop_B,アップルパイ,0,0,0
2026-07-03,Shop_B,アップルパイ,0,0,0
2026-07-04,Shop_B,アップルパイ,0,0,0
2026-07-05,Shop_B,アップルパイ,0,0,0
2026-07-06,Shop_B,アップルパイ,0,0,0
2026-07-07,Shop_B,アップルパイ,0,0,0
2026-07-08,Shop_B,アップルパイ,0,0,0
2026-07-09,Shop_B,アップルパイ,5,0,1
2026-07-10,Shop_B,アップルパイ,5,0,0
2026-07-11,Shop_B,アップルパイ,4,0,4
2026-07-12,Shop_B,アップルパイ,6,0,5
2026-07-13,Shop_B,アップルパイ,7,0,0
2026-07-14,Shop_B,アップルパイ,6,0,1
2026-07-15,Shop_B,アップルパイ,8,0,1
2026-07-16,Shop_B,アップルパイ,7,0,1
2026-07-17,Shop_B,アップルパイ,4,0,2
2026-07-18,Shop_B,アップルパイ,7,0,1
2026-07-19,Shop_B,アップルパイ,6,0,1
2026-07-20,Shop_B,アップルパイ,3,0,1
2026-07-21,Shop_B,アップルパイ,4,0,0
2026-07-22,Shop_B,アップルパイ,2,0,5
2026-07-23,Shop_B,アップルパイ,3,0,2
2026-07-24,Shop_B,アップルパイ,6,0,2
2026-07-25,Shop_B,アップルパイ,7,0,0
2026-07-26,Shop_B,アップルパイ,8,0,0
2026-07-27,Shop_B,アップルパイ,5,0,0
2026-07-28,Shop_B,アップルパイ,6,0,3
2026-07-29,Shop_B,アップルパイ,4,0,0
2026-07-30,Shop_B,アップルパイ,6,0,0
2026-07-31,Shop_B,アップルパイ,5,0,0
2026-05-01,Shop_B,季節シュー,7,0,2
2026-05-02,Shop_B,季節シュー,11,1,1
2026-05-03,Shop_B,季節シュー,11,0,2
2026-05-04,Shop_B,季節シュー,9,0,2
2026-05-05,Shop_B,季節シュー,8,0,3
2026-05-06,Shop_B,季節シュー,10,1,1
2026-05-07,Shop_B,季節シュー,11,0,0
2026-05-08,Shop_B,季節シュー,9,0,2
2026-05-09,Shop_B,季節シュー,12,0,3
2026-05-10,Shop_B,季節シュー,9,0,3
2026-05-11,Shop_B,季節シュー,8,0,2
2026-05-12,Shop_B,季節シュー,7,0,2
2026-05-13,Shop_B,季節シュー,8,0,4
2026-05-14,Shop_B,季節シュー,5,0,2
2026-05-15,Shop_B,季節シュー,8,0,3
2026-05-16,Shop_B,季節シュー,10,0,0
2026-05-17,Shop_B,季節シュー,10,0,5
2026-05-18,Shop_B,季節シュー,9,0,1
2026-05-19,Shop_B,季節シュー,9,0,1
2026-05-20,Shop_B,季節シュー,6,0,3
2026-05-21,Shop_B,季節シュー,10,0,0
2026-05-22,Shop_B,季節シュー,11,0,0
2026-05-23,Shop_B,季節シュー,12,0,1
2026-05-24,Shop_B,季節シュー,7,0,5
2026-05-25,Shop_B,季節シュー,10,0,0
2026-05-26,Shop_B,季節シュー,8,0,0
2026-05-27,Shop_B,季節シュー,9,0,0
2026-05-28,Shop_B,季節シュー,7,0,0
2026-05-29,Shop_B,季節シュー,8,0,5
2026-05-30,Shop_B,季節シュー,10,0,2
2026-05-31,Shop_B,季節シュー,11,0,1
2026-06-01,Shop_B,季節シュー,9,0,3
2026-06-02,Shop_B,季節シュー,8,0,0
2026-06-03,Shop_B,季節シュー,8,0,3
2026-06-04,Shop_B,季節シュー,10,0,0
2026-06-05,Shop_B,季節シュー,6,0,0
2026-06-06,Shop_B,季節シュー,11,0,0
2026-06-07,Shop_B,季節シュー,10,0,1
2026-06-08,Shop_B,季節シュー,8,0,3
2026-06-09,Shop_B,季節シュー,8,0,2
2026-06-10,Shop_B,季節シュー,8,0,3
2026-06-11,Shop_B,季節シュー,8,0,1
2026-06-12,Shop_B,季節シュー,9,0,2
2026-06-13,Shop_B,季節シュー,11,0,0
2026-06-14,Shop_B,季節シュー,12,0,0
2026-06-15,Shop_B,季節シュー,9,0,2
2026-06-16,Shop_B,季節シュー,7,0,3
2026-06-17,Shop_B,季節シュー,9,1,0
2026-06-18,Shop_B,季節シュー,9,0,1
2026-06-19,Shop_B,季節シュー,7,0,8
2026-06-20,Shop_B,季節シュー,8,0,4
2026-06-21,Shop_B,季節シュー,6,0,5
2026-06-22,Shop_B,季節シュー,8,0,0
2026-06-23,Shop_B,季節シュー,10,0,0
2026-06-24,Shop_B,季節シュー,5,0,3
2026-06-25,Shop_B,季節シュー,8,0,0
2026-06-26,Shop_B,季節シュー,9,0,1
2026-06-27,Shop_B,季節シュー,9,0,2
2026-06-28,Shop_B,季節シュー,11,0,0
2026-06-29,Shop_B,季節シュー,7,0,2
2026-06-30,Shop_B,季節シュー,11,0,0
2026-07-01,Shop_B,季節シュー,8,0,3
2026-07-02,Shop_B,季節シュー,9,0,1
2026-07-03,Shop_B,季節シュー,7,0,3
2026-07-04,Shop_B,季節シュー,8,0,1
2026-07-05,Shop_B,季節シュー,7,0,5
2026-07-06,Shop_B,季節シュー,9,0,3
2026-07-07,Shop_B,季節シュー,5,0,5
2026-07-08,Shop_B,季節シュー,9,0,0
2026-07-09,Shop_B,季節シュー,7,0,0
2026-07-10,Shop_B,季節シュー,8,0,0
2026-07-11,Shop_B,季節シュー,7,0,4
2026-07-12,Shop_B,季節シュー,10,0,2
2026-07-13,Shop_B,季節シュー,10,0,1
2026-07-14,Shop_B,季節シュー,10,0,0
2026-07-15,Shop_B,季節シュー,11,0,0
2026-07-16,Shop_B,季節シュー,8,0,0
2026-07-17,Shop_B,季節シュー,8,0,0
2026-07-18,Shop_B,季節シュー,11,0,2
2026-07-19,Shop_B,季節シュー,10,0,3
2026-07-20,Shop_B,季節シュー,8,0,4
2026-07-21,Shop_B,季節シュー,8,0,0
2026-07-22,Shop_B,季節シュー,5,0,4
2026-07-23,Shop_B,季節シュー,7,0,3
2026-07-24,Shop_B,季節シュー,8,0,7
2026-07-25,Shop_B,季節シュー,10,0,2
2026-07-26,Shop_B,季節シュー,10,0,5
2026-07-27,Shop_B,季節シュー,11,0,2
2026-07-28,Shop_B,季節シュー,8,0,2
2026-07-29,Shop_B,季節シュー,8,0,1
2026-07-30,Shop_B,季節シュー,9,0,0
2026-07-31,Shop_B,季節シュー,8,0,2
2026-05-01,Shop_C,シュー,34,0,3
2026-05-02,Shop_C,シュー,39,1,6
2026-05-03,Shop_C,シュー,39,0,7
2026-05-04,Shop_C,シュー,36,0,2
2026-05-05,Shop_C,シュー,35,0,6
2026-05-06,Shop_C,シュー,33,0,4
2026-05-07,Shop_C,シュー,35,0,3
2026-05-08,Shop_C,シュー,30,0,6
2026-05-09,Shop_C,シュー,38,0,5
2026-05-10,Shop_C,シュー,36,0,9
2026-05-11,Shop_C,シュー,28,0,4
2026-05-12,Shop_C,シュー,30,0,5
2026-05-13,Shop_C,シュー,31,0,4
2026-05-14,Shop_C,シュー,33,0,2
2026-05-15,Shop_C,シュー,33,0,3
2026-05-16,Shop_C,シュー,37,0,9
2026-05-17,Shop_C,シュー,40,0,5
2026-05-18,Shop_C,シュー,35,0,5
2026-05-19,Shop_C,シュー,36,0,1
2026-05-20,Shop_C,シュー,35,0,4
2026-05-21,Shop_C,シュー,32,0,9
2026-05-22,Shop_C,シュー,32,0,4
2026-05-23,Shop_C,シュー,35,0,6
2026-05-24,Shop_C,シュー,35,0,5
2026-05-25,Shop_C,シュー,31,0,1
2026-05-26,Shop_C,シュー,29,1,4
2026-05-27,Shop_C,シュー,32,0,3
2026-05-28,Shop_C,シュー,31,0,5
2026-05-29,Shop_C,シュー,31,0,6
2026-05-30,Shop_C,シュー,41,0,3
2026-05-31,Shop_C,シュー,41,0,4
2026-06-01,Shop_C,シュー,34,1,0
2026-06-02,Shop_C,シュー,32,0,6
2026-06-03,Shop_C,シュー,33,0,4
2026-06-04,Shop_C,シュー,36,0,1
2026-06-05,Shop_C,シュー,31,0,6
2026-06-06,Shop_C,シュー,36,0,8
2026-06-07,Shop_C,シュー,38,0,0
2026-06-08,Shop_C,シュー,28,0,9
2026-06-09,Shop_C,シュー,26,0,5
2026-06-10,Shop_C,シュー,31,0,4
2026-06-11,Shop_C,シュー,31,0,4
2026-06-12,Shop_C,シュー,31,0,4
2026-06-13,Shop_C,シュー,43,0,3
2026-06-14,Shop_C,シュー,42,0,6
2026-06-15,Shop_C,シュー,36,0,4
2026-06-16,Shop_C,シュー,37,0,0
2026-06-17,Shop_C,シュー,33,0,7
2026-06-18,Shop_C,シュー,31,0,5
2026-06-19,Shop_C,シュー,32,0,5
2026-06-20,Shop_C,シュー,37,0,7
2026-06-21,Shop_C,シュー,35,0,4
2026-06-22,Shop_C,シュー,28,0,6
2026-06-23,Shop_C,シュー,30,0,2
2026-06-24,Shop_C,シュー,30,0,2
2026-06-25,Shop_C,シュー,30,0,10
2026-06-26,Shop_C,シュー,32,0,6
2026-06-27,Shop_C,シュー,37,0,11
2026-06-28,Shop_C,シュー,42,0,3
2026-06-29,Shop_C,シュー,34,0,3
2026-06-30,Shop_C,シュー,37,0,2
2026-07-01,Shop_C,シュー,32,0,7
2026-07-02,Shop_C,シュー,33,0,5
2026-07-03,Shop_C,シュー,30,0,7
2026-07-04,Shop_C,シュー,39,0,2
2026-07-05,Shop_C,シュー,35,0,6
2026-07-06,Shop_C,シュー,31,0,0
2026-07-07,Shop_C,シュー,28,0,6
2026-07-08,Shop_C,シュー,27,1,8
2026-07-09,Shop_C,シュー,32,0,7
2026-07-10,Shop_C,シュー,31,0,6
2026-07-11,Shop_C,シュー,42,0,6
2026-07-12,Shop_C,シュー,44,0,3
2026-07-13,Shop_C,シュー,31,0,6
2026-07-14,Shop_C,シュー,33,0,3
2026-07-15,Shop_C,シュー,35,0,0
2026-07-16,Shop_C,シュー,33,0,6
2026-07-17,Shop_C,シュー,32,0,6
2026-07-18,Shop_C,シュー,38,0,3
2026-07-19,Shop_C,シュー,36,0,4
2026-07-20,Shop_C,シュー,31,0,5
2026-07-21,Shop_C,シュー,33,0,3
2026-07-22,Shop_C,シュー,28,0,7
2026-07-23,Shop_C,シュー,32,0,2
2026-07-24,Shop_C,シュー,34,0,5
2026-07-25,Shop_C,シュー,38,0,9
2026-07-26,Shop_C,シュー,42,0,6
2026-07-27,Shop_C,シュー,35,1,3
2026-07-28,Shop_C,シュー,33,0,7
2026-07-29,Shop_C,シュー,35,0,2
2026-07-30,Shop_C,シュー,34,0,3
2026-07-31,Shop_C,シュー,32,0,3
2026-05-01,Shop_C,リッチシュー,14,0,5
2026-05-02,Shop_C,リッチシュー,18,0,4
2026-05-03,Shop_C,リッチシュー,21,0,6
2026-05-04,Shop_C,リッチシュー,18,0,3
2026-05-05,Shop_C,リッチシュー,18,0,4
2026-05-06,Shop_C,リッチシュー,19,0,0
2026-05-07,Shop_C,リッチシュー,16,0,4
2026-05-08,Shop_C,リッチシュー,18,0,2
2026-05-09,Shop_C,リッチシュー,20,1,0
2026-05-10,Shop_C,リッチシュー,21,0,0
2026-05-11,Shop_C,リッチシュー,13,0,0
2026-05-12,Shop_C,リッチシュー,14,0,3
2026-05-13,Shop_C,リッチシュー,17,0,0
2026-05-14,Shop_C,リッチシュー,15,0,3
2026-05-15,Shop_C,リッチシュー,18,0,3
2026-05-16,Shop_C,リッチシュー,24,0,0
2026-05-17,Shop_C,リッチシュー,24,0,1
2026-05-18,Shop_C,リッチシュー,19,0,1
2026-05-19,Shop_C,リッチシュー,21,0,0
2026-05-20,Shop_C,リッチシュー,19,0,2
2026-05-21,Shop_C,リッチシュー,19,0,1
2026-05-22,Shop_C,リッチシュー,17,1,2
2026-05-23,Shop_C,リッチシュー,18,0,6
2026-05-24,Shop_C,リッチシュー,20,0,7
2026-05-25,Shop_C,リッチシュー,14,0,2
2026-05-26,Shop_C,リッチシュー,17,0,0
2026-05-27,Shop_C,リッチシュー,19,0,0
2026-05-28,Shop_C,リッチシュー,17,0,0
2026-05-29,Shop_C,リッチシュー,18,0,2
2026-05-30,Shop_C,リッチシュー,21,0,3
2026-05-31,Shop_C,リッチシュー,21,0,0
2026-06-01,Shop_C,リッチシュー,19,0,1
2026-06-02,Shop_C,リッチシュー,19,0,0
2026-06-03,Shop_C,リッチシュー,16,0,5
2026-06-04,Shop_C,リッチシュー,16,0,4
2026-06-05,Shop_C,リッチシュー,17,0,1
2026-06-06,Shop_C,リッチシュー,21,0,0
2026-06-07,Shop_C,リッチシュー,18,0,4
2026-06-08,Shop_C,リッチシュー,15,0,0
2026-06-09,Shop_C,リッチシュー,17,0,1
2026-06-10,Shop_C,リッチシュー,14,0,2
2026-06-11,Shop_C,リッチシュー,12,0,9
2026-06-12,Shop_C,リッチシュー,16,0,1
2026-06-13,Shop_C,リッチシュー,21,0,0
2026-06-14,Shop_C,リッチシュー,23,0,3
2026-06-15,Shop_C,リッチシュー,20,0,0
2026-06-16,Shop_C,リッチシュー,18,0,0
2026-06-17,Shop_C,リッチシュー,16,0,6
2026-06-18,Shop_C,リッチシュー,18,0,0
2026-06-19,Shop_C,リッチシュー,15,0,4
2026-06-20,Shop_C,リッチシュー,19,0,3
2026-06-21,Shop_C,リッチシュー,22,0,3
2026-06-22,Shop_C,リッチシュー,16,0,1
2026-06-23,Shop_C,リッチシュー,15,0,0
2026-06-24,Shop_C,リッチシュー,16,0,3
2026-06-25,Shop_C,リッチシュー,17,0,0
2026-06-26,Shop_C,リッチシュー,20,0,0
2026-06-27,Shop_C,リッチシュー,20,0,6
2026-06-28,Shop_C,リッチシュー,22,0,0
2026-06-29,Shop_C,リッチシュー,16,0,3
2026-06-30,Shop_C,リッチシュー,20,0,1
2026-07-01,Shop_C,リッチシュー,20,0,1
2026-07-02,Shop_C,リッチシュー,15,0,4
2026-07-03,Shop_C,リッチシュー,13,0,5
2026-07-04,Shop_C,リッチシュー,20,0,2
2026-07-05,Shop_C,リッチシュー,19,0,1
2026-07-06,Shop_C,リッチシュー,14,0,6
2026-07-07,Shop_C,リッチシュー,17,0,1
2026-07-08,Shop_C,リッチシュー,15,0,4
2026-07-09,Shop_C,リッチシュー,17,0,1
2026-07-10,Shop_C,リッチシュー,19,0,1
2026-07-11,Shop_C,リッチシュー,22,0,0
2026-07-12,Shop_C,リッチシュー,25,0,0
2026-07-13,Shop_C,リッチシュー,17,0,2
2026-07-14,Shop_C,リッチシュー,17,0,7
2026-07-15,Shop_C,リッチシュー,17,0,4
2026-07-16,Shop_C,リッチシュー,18,0,3
2026-07-17,Shop_C,リッチシュー,18,0,1
2026-07-18,Shop_C,リッチシュー,22,0,0
2026-07-19,Shop_C,リッチシュー,19,0,1
2026-07-20,Shop_C,リッチシュー,14,0,7
2026-07-21,Shop_C,リッチシュー,13,0,3
2026-07-22,Shop_C,リッチシュー,17,0,0
2026-07-23,Shop_C,リッチシュー,18,0,0
2026-07-24,Shop_C,リッチシュー,16,0,1
2026-07-25,Shop_C,リッチシュー,19,0,8
2026-07-26,Shop_C,リッチシュー,21,0,3
2026-07-27,Shop_C,リッチシュー,17,0,3
2026-07-28,Shop_C,リッチシュー,20,0,1
2026-07-29,Shop_C,リッチシュー,15,0,5
2026-07-30,Shop_C,リッチシュー,18,0,0
2026-07-31,Shop_C,リッチシュー,15,0,4
2026-05-01,Shop_C,エクレア,16,0,0
2026-05-02,Shop_C,エクレア,20,0,0
2026-05-03,Shop_C,エクレア,17,0,0
2026-05-04,Shop_C,エクレア,13,0,3
2026-05-05,Shop_C,エクレア,15,0,3
2026-05-06,Shop_C,エクレア,13,0,0
2026-05-07,Shop_C,エクレア,14,0,2
2026-05-08,Shop_C,エクレア,12,0,6
2026-05-09,Shop_C,エクレア,15,0,4
2026-05-10,Shop_C,エクレア,18,0,0
2026-05-11,Shop_C,エクレア,14,0,1
2026-05-12,Shop_C,エクレア,12,0,0
2026-05-13,Shop_C,エクレア,14,0,2
2026-05-14,Shop_C,エクレア,14,0,1
2026-05-15,Shop_C,エクレア,10,0,0
2026-05-16,Shop_C,エクレア,20,0,0
2026-05-17,Shop_C,エクレア,20,0,0
2026-05-18,Shop_C,エクレア,10,0,7
2026-05-19,Shop_C,エクレア,14,0,2
2026-05-20,Shop_C,エクレア,17,0,1
2026-05-21,Shop_C,エクレア,15,0,1
2026-05-22,Shop_C,エクレア,13,0,5
2026-05-23,Shop_C,エクレア,16,0,3
2026-05-24,Shop_C,エクレア,16,0,1
2026-05-25,Shop_C,エクレア,12,0,4
2026-05-26,Shop_C,エクレア,15,0,0
2026-05-27,Shop_C,エクレア,13,0,3
2026-05-28,Shop_C,エクレア,14,0,2
2026-05-29,Shop_C,エクレア,12,0,1
2026-05-30,Shop_C,エクレア,18,0,0
2026-05-31,Shop_C,エクレア,16,0,3
2026-06-01,Shop_C,エクレア,13,0,6
2026-06-02,Shop_C,エクレア,13,0,8
2026-06-03,Shop_C,エクレア,16,0,1
2026-06-04,Shop_C,エクレア,13,0,6
2026-06-05,Shop_C,エクレア,12,1,4
2026-06-06,Shop_C,エクレア,14,0,1
2026-06-07,Shop_C,エクレア,13,0,3
2026-06-08,Shop_C,エクレア,9,0,0
2026-06-09,Shop_C,エクレア,11,0,2
2026-06-10,Shop_C,エクレア,13,0,3
2026-06-11,Shop_C,エクレア,12,0,1
2026-06-12,Shop_C,エクレア,12,0,4
2026-06-13,Shop_C,エクレア,16,0,5
2026-06-14,Shop_C,エクレア,16,1,3
2026-06-15,Shop_C,エクレア,13,0,4
2026-06-16,Shop_C,エクレア,13,0,0
2026-06-17,Shop_C,エクレア,16,0,0
2026-06-18,Shop_C,エクレア,18,0,0
2026-06-19,Shop_C,エクレア,14,0,1
2026-06-20,Shop_C,エクレア,16,0,1
2026-06-21,Shop_C,エクレア,16,0,2
